wavelength_micron,total_depth_ppm,aerosols_depth_ppm,rayleigh_plus_cia_depth_ppm,molecule_H2O_depth_ppm,molecule_CO_depth_ppm,molecule_CO2_depth_ppm,molecule_CH4_depth_ppm,molecule_NH3_depth_ppm
7.365515603528093314e-01,2.771077135777566127e+03,2.761607127388370827e+03,2.511136764277478051e+03,2.679981951138037857e+03,2.322045864145303767e+03,2.322045954116778830e+03,2.322045863941310017e+03,2.332768135903803795e+03
7.372884803117044639e-01,2.769783396763123164e+03,2.761592574375928052e+03,2.510856571649705529e+03,2.677521660789676389e+03,2.322045864132077440e+03,2.322045949578603086e+03,2.322045863941310017e+03,2.332155381134901745e+03
7.380261375591403716e-01,2.767459193052525279e+03,2.761578064771360005e+03,2.510576371257119717e+03,2.665221016018248065e+03,2.322045864112348227e+03,2.322045942962095523e+03,2.322045863941310017e+03,2.331556501685356125e+03
7.387645328327753225e-01,2.769193925527188640e+03,2.761563598499853015e+03,2.510296162213601292e+03,2.672281836092602134e+03,2.322045864088688177e+03,2.322045924183583338e+03,2.322045863941310017e+03,2.331117995454960692e+03
7.395036668710043282e-01,2.767820809702790029e+03,2.761549175486307831e+03,2.510015948116745221e+03,2.659953232858151750e+03,2.322045864010133300e+03,2.322045924068088425e+03,2.322045863941310017e+03,2.330751091278030344e+03
7.402435404129622531e-01,2.767626059079213974e+03,2.761534795655334165e+03,2.509735726763567072e+03,2.662332697131845634e+03,2.322045864011207868e+03,2.322045921980133699e+03,2.322045863941310017e+03,2.330381414286298423e+03
7.409841541985225932e-01,2.767208986273500614e+03,2.761520458931260237e+03,2.509455500509870490e+03,2.658632061942592372e+03,2.322045864003685892e+03,2.322045923321668397e+03,2.322045863941310017e+03,2.330060060063446144e+03
7.417255089682979197e-01,2.765231676586362482e+03,2.761506165238139602e+03,2.509175270986447231e+03,2.647651607247989887e+03,2.322045864011248796e+03,2.322045906289084087e+03,2.322045863941310017e+03,2.329722463223780323e+03
7.424676054636437650e-01,2.767103044077164213e+03,2.761491914499750237e+03,2.508895037292925736e+03,2.664303200527865556e+03,2.322045863985091728e+03,2.322045908216042335e+03,2.322045863941310017e+03,2.329429973967127808e+03
7.432104444266579568e-01,2.763583131460048662e+03,2.761477706639599546e+03,2.508614801800299574e+03,2.624990675664515038e+03,2.322045863985978485e+03,2.322045902467704309e+03,2.322045863941310017e+03,2.329045647971909148e+03
7.439540266001796187e-01,2.765462617685377609e+03,2.761463541580927540e+03,2.508334565458352245e+03,2.661557329312279307e+03,2.322045863985073538e+03,2.322045904950420208e+03,2.322045863941310017e+03,2.328807588817709075e+03
7.446983527277886150e-01,2.763811198229371712e+03,2.761449419246710477e+03,2.508054329010307811e+03,2.637955628624667042e+03,2.322045863980183185e+03,2.322045893820840320e+03,2.322045863941310017e+03,2.328483882182412799e+03
7.454434235538112130e-01,2.763957941524089620e+03,2.761435339559674503e+03,2.507774095456535179e+03,2.634423206117931841e+03,2.322045863967332480e+03,2.322045892272734818e+03,2.322045863941310017e+03,2.328264074886727030e+03
7.461892398233197499e-01,2.763697215498611513e+03,2.761421302442272918e+03,2.507493863412656538e+03,2.649914977766888569e+03,2.322045863992629165e+03,2.322045892047746747e+03,2.322045863941310017e+03,2.327983578801447038e+03
7.469358022821296350e-01,2.763354103479058722e+03,2.761407307816726188e+03,2.507213635705494198e+03,2.632479484516486991e+03,2.322045863961569466e+03,2.322045888742532497e+03,2.322045863941310017e+03,2.327760853346246677e+03
7.476831116768041241e-01,2.762807440532521923e+03,2.761393355604989665e+03,2.506933412385903466e+03,2.620681885520581091e+03,2.322045863989474128e+03,2.322045886565448654e+03,2.322045863941310017e+03,2.327614752854532981e+03
7.484311687546534309e-01,2.763025885199981985e+03,2.761379445728789506e+03,2.506653196052774092e+03,2.640307387592492432e+03,2.322045863966423894e+03,2.322045882900407378e+03,2.322045863941310017e+03,2.327437123559447173e+03
7.491799742637340609e-01,2.762472834850969775e+03,2.761365578109600847e+03,2.506372987655548968e+03,2.624819817286625948e+03,2.322045863960062434e+03,2.322045882437257205e+03,2.322045863941310017e+03,2.327233117807963481e+03
7.499295289528506991e-01,2.762546483329547755e+03,2.761351752668663266e+03,2.506092788552923594e+03,2.626021764684920527e+03,2.322045863963339798e+03,2.322045881325889695e+03,2.322045863941310017e+03,2.327231992198343505e+03
7.506798335715593185e-01,2.762533249897213409e+03,2.761337969326989423e+03,2.505812600524999198e+03,2.634207194293936482e+03,2.322045863953538174e+03,2.322045880109789778e+03,2.322045863941310017e+03,2.327370595335916732e+03
7.514308888701635158e-01,2.762278592117578228e+03,2.761324228005351415e+03,2.505532425762416551e+03,2.616163774057579758e+03,2.322045863952040236e+03,2.322045877814113283e+03,2.322045863941310017e+03,2.327455994965258924e+03
7.521826955997182873e-01,2.762132363841998085e+03,2.761310528624306244e+03,2.505252260981478230e+03,2.620493489416804550e+03,2.322045863951655974e+03,2.322045876891900207e+03,2.322045863941310017e+03,2.327506008901772930e+03
7.529352545120319151e-01,2.762019125567962874e+03,2.761296871104176262e+03,2.504972113549361893e+03,2.620315390601862873e+03,2.322045863950783314e+03,2.322045876750695697e+03,2.322045863941310017e+03,2.327986501656039763e+03
7.536885663596624152e-01,2.761998736487566930e+03,2.761283255365074183e+03,2.504691986090293540e+03,2.611281209491836762e+03,2.322045863951768752e+03,2.322045875181421707e+03,2.322045863941310017e+03,2.328317437750273257e+03
7.544426318959219779e-01,2.761955093349569779e+03,2.761269681326893533e+03,2.504411870089772492e+03,2.606009352403131743e+03,2.322045863949117120e+03,2.322045874880223892e+03,2.322045863941310017e+03,2.328745733656309767e+03
7.551974518748761911e-01,2.761851037774791621e+03,2.761256148909314106e+03,2.504131778768698041e+03,2.608830148709432706e+03,2.322045863945735164e+03,2.322045873052228671e+03,2.322045863941310017e+03,2.329669088071564602e+03
7.559530270513454830e-01,2.761835072689310437e+03,2.761242658031807878e+03,2.503851712588477767e+03,2.603664702998343728e+03,2.322045863948426359e+03,2.322045872449627495e+03,2.322045863941310017e+03,2.330738904127997557e+03
7.567093581809049008e-01,2.761753989517356786e+03,2.761229208613643095e+03,2.503571660258852717e+03,2.606101219877762105e+03,2.322045863948868373e+03,2.322045872293301272e+03,2.322045863941310017e+03,2.331529251770552037e+03
7.574664460198854421e-01,2.761765557497027658e+03,2.761215800573881097e+03,2.503291644775614259e+03,2.597115896898225401e+03,2.322045863947275393e+03,2.322045872166052050e+03,2.322045863941310017e+03,2.332164880386082132e+03
7.582242913253754990e-01,2.761772063493859605e+03,2.761202433831390863e+03,2.503011649283484076e+03,2.592234839861799173e+03,2.322045863947518683e+03,2.322045872399872678e+03,2.322045863941310017e+03,2.332500724173627532e+03
7.589828948552199694e-01,2.761731967768756931e+03,2.761189108304840829e+03,2.502731683660753333e+03,2.594050310810060637e+03,2.322045863947065754e+03,2.322045871361623995e+03,2.322045863941310017e+03,2.333161099141295381e+03
7.597422573680225888e-01,2.761691053651911716e+03,2.761175823912711166e+03,2.502451753188254315e+03,2.589868932711970047e+03,2.322045863944225857e+03,2.322045870337830820e+03,2.322045863941310017e+03,2.332981051264873713e+03
7.605023796231462629e-01,2.761638073677396278e+03,2.761162580573291052e+03,2.502171851761327616e+03,2.581808733489200677e+03,2.322045863943690165e+03,2.322045869402715653e+03,2.322045863941310017e+03,2.333409311634361075e+03
7.612632623807125132e-01,2.761657018741181219e+03,2.761149378204688674e+03,2.501891992358624066e+03,2.581887571480915540e+03,2.322045863943187669e+03,2.322045868971844357e+03,2.322045863941310017e+03,2.333272658682939891e+03
7.620249064016046958e-01,2.761619024884442751e+03,2.761136216724824408e+03,2.501612166662575873e+03,2.579903123677836447e+03,2.322045863943530094e+03,2.322045868245591009e+03,2.322045863941310017e+03,2.332871017864395071e+03
7.627873124474663369e-01,2.761548612711168516e+03,2.761123096051444008e+03,2.501332388756883120e+03,2.563386042570255540e+03,2.322045863943209042e+03,2.322045868304151099e+03,2.322045863941310017e+03,2.333813324119908430e+03
7.635504812807034636e-01,2.761557401749179007e+03,2.761110016102115878e+03,2.501052636537995568e+03,2.572657311527018464e+03,2.322045863942958476e+03,2.322045867886512042e+03,2.322045863941310017e+03,2.332709519004476988e+03
7.643144136644864917e-01,2.761517006355652939e+03,2.761096976794239708e+03,2.500772962211617141e+03,2.569782884493720758e+03,2.322045863942757933e+03,2.322045867723600622e+03,2.322045863941310017e+03,2.331608524846598812e+03
7.650791103627470058e-01,2.761498148377509551e+03,2.761083978045041476e+03,2.500493332565781657e+03,2.572609001745844125e+03,2.322045863942362303e+03,2.322045867205288232e+03,2.322045863941310017e+03,2.332723381018132841e+03
7.658445721401808681e-01,2.761476287901991782e+03,2.761071019771586634e+03,2.500213772938186594e+03,2.568370546280158123e+03,2.322045863942413234e+03,2.322045867771938447e+03,2.322045863941310017e+03,2.332884162337775251e+03
7.666107997622499948e-01,2.761455059880678164e+03,2.761058101890774651e+03,2.499934246730887935e+03,2.559078869825346828e+03,2.322045863942794767e+03,2.322045866940899941e+03,2.322045863941310017e+03,2.332795825431616322e+03
7.673777939951845761e-01,2.761441648748428634e+03,2.761045224319347653e+03,2.499654766991294764e+03,2.560509713989129068e+03,2.322045863942297274e+03,2.322045867069173710e+03,2.322045863941310017e+03,2.332689432719204433e+03
7.681455556059766376e-01,2.761431557896738468e+03,2.761032386973889061e+03,2.499375361693540981e+03,2.561432013337877834e+03,2.322045863942200867e+03,2.322045866933405705e+03,2.322045863941310017e+03,2.333654805044919158e+03
7.689140853623863681e-01,2.761409681611047745e+03,2.761019589770833591e+03,2.499096027484632032e+03,2.557385427800802063e+03,2.322045863942502820e+03,2.322045866697208567e+03,2.322045863941310017e+03,2.334249671649276479e+03
7.696833840329462273e-01,2.761399732896833484e+03,2.761006832626461801e+03,2.498816766713550805e+03,2.548148472280214264e+03,2.322045863941964399e+03,2.322045867199393342e+03,2.322045863941310017e+03,2.334043706403371289e+03
7.704534523869542850e-01,2.761390308034910049e+03,2.760994115456913278e+03,2.498537524930359268e+03,2.554133930602999953e+03,2.322045863941829793e+03,2.322045867176023876e+03,2.322045863941310017e+03,2.334141404310495545e+03
7.712242911944779955e-01,2.761373021299024003e+03,2.760981438178176177e+03,2.498258373131372082e+03,2.550220577875231811e+03,2.322045863941675179e+03,2.322045866762337482e+03,2.322045863941310017e+03,2.335539551399618631e+03
7.719959012263580833e-01,2.761381054813345600e+03,2.760968800706104503e+03,2.497979289236723616e+03,2.551463503186261732e+03,2.322045863941774314e+03,2.322045866901566569e+03,2.322045863941310017e+03,2.337221129346071393e+03
7.727682832542035474e-01,2.761362506727152777e+03,2.760956202956410380e+03,2.497700259989588176e+03,2.547429804808568406e+03,2.322045863941610151e+03,2.322045867518040723e+03,2.322045863941310017e+03,2.336676583350576493e+03
7.735414380503966569e-01,2.761346319997339833e+03,2.760943644844676328e+03,2.497421297538964609e+03,2.551165269029494084e+03,2.322045863941525567e+03,2.322045869011016748e+03,2.322045863941310017e+03,2.337834224524900947e+03
7.743153663880921744e-01,2.761347508067842682e+03,2.760931126286351173e+03,2.497142396731571807e+03,2.542612049315138393e+03,2.322045863941543303e+03,2.322045866643797126e+03,2.322045863941310017e+03,2.338914178773136427e+03
7.750900690412174665e-01,2.761296886226693914e+03,2.760918647196751863e+03,2.496863557929633316e+03,2.540260171986382375e+03,2.322045863941537391e+03,2.322045866357245814e+03,2.322045863941310017e+03,2.339863082672350174e+03
7.758655467844781661e-01,2.761371686682207383e+03,2.760906207491071200e+03,2.496584767439517236e+03,2.540819137631027843e+03,2.322045863941514199e+03,2.322045866069945077e+03,2.322045863941310017e+03,2.341051351484789393e+03
7.766418003933505121e-01,2.761308323620925876e+03,2.760893807084385571e+03,2.496306017364467607e+03,2.551551631280902711e+03,2.322045863941445077e+03,2.322045865811138810e+03,2.322045863941310017e+03,2.345728854870863870e+03
7.774188306440872331e-01,2.761339462377686687e+03,2.760881445891647672e+03,2.496027296604158892e+03,2.554791488715201012e+03,2.322045863941611969e+03,2.322045865519835843e+03,2.322045863941310017e+03,2.346689705010907801e+03
7.781966383137195464e-01,2.761328492796759292e+03,2.760869123827685598e+03,2.495748603560501579e+03,2.547366237754333724e+03,2.322045863941402786e+03,2.322045865605670315e+03,2.322045863941310017e+03,2.349083217923557186e+03
7.789752241800544930e-01,2.761355604956747811e+03,2.760856840807227854e+03,2.495469937613378079e+03,2.570395606175649391e+03,2.322045863941447806e+03,2.322045865873860748e+03,2.322045863941310017e+03,2.352285898378132515e+03
7.797545890216781572e-01,2.761472223840459719e+03,2.760844596744880619e+03,2.495191280989695315e+03,2.569539468135570587e+03,2.322045863941475545e+03,2.322045865400356888e+03,2.322045863941310017e+03,2.357825282846093614e+03
7.805347336179565554e-01,2.761508438429007583e+03,2.760832391555146842e+03,2.494912635713576037e+03,2.571640948959903199e+03,2.322045863941409152e+03,2.322045865601632158e+03,2.322045863941310017e+03,2.361270842572841048e+03
7.813156587490331928e-01,2.761499763959526717e+03,2.760820225152424428e+03,2.494633959581925410e+03,2.577229099034529554e+03,2.322045863941394146e+03,2.322045869708393639e+03,2.322045863941310017e+03,2.365179893383051422e+03
7.820973651958350592e-01,2.761764624559981712e+03,2.760808097451010326e+03,2.494355266143179506e+03,2.573348565346082523e+03,2.322045863941361404e+03,2.322047687625984054e+03,2.322045863941310017e+03,2.370160949636618170e+03
7.828798537400668556e-01,2.761885447465539983e+03,2.760796008365094167e+03,2.494076524557817720e+03,2.580760248745786612e+03,2.322045863941373682e+03,2.322046821719228319e+03,2.322045863941310017e+03,2.375928526310099187e+03
7.836631251642164342e-01,2.762063995932000580e+03,2.760783957808776449e+03,2.493797776338785752e+03,2.588464282297598402e+03,2.322045863941356401e+03,2.322046537199404611e+03,2.322045863941310017e+03,2.389869896663413328e+03
7.844471802515571301e-01,2.762673011057215263e+03,2.760771945696063085e+03,2.493519024198490115e+03,2.589784208749725622e+03,2.322045863941338666e+03,2.322046530385772712e+03,2.322045863941310017e+03,2.385670669922159050e+03
7.852320197861434314e-01,2.763110641718785246e+03,2.760759971940863579e+03,2.493240258750938210e+03,2.578343245708771519e+03,2.322045863941340940e+03,2.322048116122191004e+03,2.322045863941310017e+03,2.383983000458955303e+03
7.860176445528138656e-01,2.763444974287912373e+03,2.760748036457001035e+03,2.492961465101373506e+03,2.600632930731419492e+03,2.322045863941341850e+03,2.322046745850837397e+03,2.322045863941310017e+03,2.380158809249363003e+03
7.868040553371941082e-01,2.764729308054864759e+03,2.760736139158213973e+03,2.492682627198654245e+03,2.603483324080065813e+03,2.322045863941339576e+03,2.322046631196029011e+03,2.322045863941310017e+03,2.374777450294549453e+03
7.875912529256954286e-01,2.765530397521255054e+03,2.760724279958157240e+03,2.492403725719447721e+03,2.595820992623848724e+03,2.322045863941328662e+03,2.322046972101678421e+03,2.322045863941310017e+03,2.369547633759815653e+03
7.883792381055149123e-01,2.763714511083478556e+03,2.760712458770403373e+03,2.492124832044024515e+03,2.583768386004017884e+03,2.322045863941353218e+03,2.322048111692055045e+03,2.322045863941310017e+03,2.364654100279404702e+03
7.891680116646384580e-01,2.765439450888828560e+03,2.760700675508449876e+03,2.491845893501336377e+03,2.602826812055992832e+03,2.322045863941322750e+03,2.322047097653045967e+03,2.322045863941310017e+03,2.362350840963243627e+03
7.899575743918390014e-01,2.765217493661633853e+03,2.760688930085717402e+03,2.491566972837402318e+03,2.606402267213333744e+03,2.322045863941327298e+03,2.322046832471416110e+03,2.322045863941310017e+03,2.362479678870801763e+03
7.907479270766799573e-01,2.765417575673313877e+03,2.760677222415550659e+03,2.491288005637790320e+03,2.605291701828939495e+03,2.322045863941334119e+03,2.322046850161412749e+03,2.322045863941310017e+03,2.367696305484575987e+03
7.915390705095153301e-01,2.764378644539218840e+03,2.760665552411229328e+03,2.491008958814509242e+03,2.591584615187194686e+03,2.322045863941324114e+03,2.322047658242133366e+03,2.322045863941310017e+03,2.378080296109075334e+03
7.923310054814866055e-01,2.764182360181321656e+03,2.760653919985961693e+03,2.490729838819142515e+03,2.596119099250100589e+03,2.322045863941320022e+03,2.322046731913625990e+03,2.322045863941310017e+03,2.380693620402708348e+03
7.931237327845273022e-01,2.764521989367473907e+03,2.760642325052893739e+03,2.490450601229668791e+03,2.593098474162683942e+03,2.322045863941317293e+03,2.322046644404618291e+03,2.322045863941310017e+03,2.382887824360393097e+03
